density,dual2,n,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,n_base,dual1,opt_mc,length,sdp_orig,lp_cons,m_base,p_star,m,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,alpha_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,mu_pes_bound,alpha_pes_over_pstar,alpha_pes_over_pstar_over_opt,mu_pes_bound_over_opt,alpha_pes_over_pstar_gap,mu_pes_bound_gap,mu_pes_bound_1
sparse,2.477742895238827,5,26,1.2080536913592503,1.7032077579135891,1.4081149146818457,1.1840428941899321,uniform,10,3.044427192929161,1.536848969373943,long,NaN,1.3948798437557546,15,0.103,28,1.4620866952609577,uniform01,1.0504606753163657,0.683515879731686,0.9076232418101424,1.108246673456413,NaN,1.9809540518281057,1.6122227652910945,0.9162350645655578,0.7704354284548003,0.9513535320627889,0.7860588225864301,0.31648412026831396,0.09237675818985758,0.10824667345641292,NaN,0.9809540518281057,0.6122227652910945,0.08376493543444219,0.2295645715451997,0.04864646793721106,0.21394117741356988,NaN,10.1986473331686,6.636076502249379,2.0683572927139378,5.636076502249379,1.0683572927139378,3.1787527736044945
dense,2.2123060446825566,10,27,1.4689203363233594,1.7531353549234523,1.5647588561469021,1.2396718098027286,uniform,10,2.2244787330951965,1.6876734109710927,short,NaN,1.5647588561469017,15,0.095,15,1.5771756474848775,uniform01,1.5647588561469017,0.9271692295291507,0.9271692295291507,1.0387882771197376,NaN,1.3180741715988902,1.3108614678059,0.9271692295291509,0.7345448483954117,0.9345265720441526,0.8703818681827415,0.0728307704708493,0.0728307704708493,0.038788277119737646,NaN,0.3180741715988902,0.31086146780590007,0.07283077047084907,0.2654551516045883,0.06547342795584743,0.12961813181725845,NaN,16.471145854177912,9.75967610030685,2.6134139831897985,8.75967610030685,1.6134139831897985,4.410589291289477
sparse,1.1881531467480135,5,27,0.9100544877604628,0.9100544877604642,0.9100544877604628,0.9100544877604628,uniform,10,1.2531762381092428,0.9100544877604628,short,NaN,0.9100544877604642,15,0.13,15,0.9100544877604628,uniform01,0.9100544877604642,1.0000000000000016,1.0000000000000016,1.0000000000000016,NaN,1.3770342929610317,1.3055846245777205,1.0,1.0,1.0,1.0,1.5543122344752192e-15,1.5543122344752192e-15,1.5543122344752192e-15,NaN,0.37703429296103175,0.3055846245777205,0.0,0.0,0.0,0.0,NaN,7.000419136618955,7.692307692307704,2.5937876955434325,6.692307692307704,1.5937876955434325,2.36048813262717
dense,2.021947025151792,10,27,1.2612531558295426,1.3172893898871296,1.2396718098027286,1.2396718098027286,uniform,10,2.4217772005470755,1.3187103655053787,long,NaN,1.2396718098027266,15,0.053,29,1.2806768983362666,uniform01,1.2396718098027266,0.9400637488184439,0.9400637488184439,0.9989224505581978,NaN,1.8364739247491702,1.533276053666953,0.9400637488184453,0.9400637488184453,0.9711585893582203,0.9564292424031896,0.0599362511815561,0.0599362511815561,0.0010775494418021614,NaN,0.8364739247491702,0.533276053666953,0.059936251181554656,0.059936251181554656,0.028841410641779697,0.043570757596810394,NaN,23.390034147221257,17.73705186449894,1.5255256858971775,16.73705186449894,0.5255256858971775,2.0117265348373103
sparse,1.2199904622619107,5,27,0.9100544877604628,0.9100544877604642,0.9100544877604628,0.9100544877604628,uniform,10,1.2640036134966848,0.9100544877604628,long,NaN,0.9100544877604642,15,0.072,29,0.9100544877604628,uniform01,0.9100544877604642,1.0000000000000016,1.0000000000000016,1.0000000000000016,NaN,1.3889317952898064,1.3405685908589537,1.0,1.0,1.0,1.0,1.5543122344752192e-15,1.5543122344752192e-15,1.5543122344752192e-15,NaN,0.38893179528980637,0.34056859085895375,0.0,0.0,0.0,0.0,NaN,12.639645663339781,13.88888888888891,1.3679417015692497,12.88888888888891,0.36794170156924966,1.2449014845077795
dense,1.9504964840558932,10,28,1.4208380724431955,1.4575668797050072,1.4135352686601452,1.4135352686601452,uniform,10,2.071650021836665,1.419764130710394,short,NaN,1.4135352686601441,15,0.15,15,1.4201937074035145,uniform01,1.4135352686601441,0.9956127486844358,0.9956127486844358,1.0266260769496256,NaN,1.4591508385270255,1.3738172713801,0.9956127486844366,0.9956127486844366,1.0003025690562455,1.0007564226406143,0.004387251315564167,0.004387251315564167,0.0266260769496256,NaN,0.45915083852702554,0.3738172713801,0.00438725131556339,0.00438725131556339,0.000302569056245483,0.0007564226406142627,NaN,9.423568457734294,6.637418324562906,1.7439063509441906,5.637418324562906,0.7439063509441906,2.475935684388614
sparse,1.2559833288152793,5,28,0.569008554424392,0.7869515020777444,0.7753768197841379,0.3397586798821708,uniform,10,1.3683552605361182,0.7762545208111413,short,NaN,0.7753768197841363,15,0.214,15,0.7753768197841379,uniform01,0.7753768197841363,0.9988693128304259,0.9988693128304259,1.0137802498791575,NaN,1.7627662369119161,1.6180045270497736,0.9988693128304279,0.43768979216654674,0.9988693128304279,0.7330180233022164,0.001130687169574096,0.001130687169574096,0.013780249879157491,NaN,0.7627662369119161,0.6180045270497736,0.0011306871695720977,0.5623102078334532,0.0011306871695720977,0.26698197669778356,NaN,3.6232561672155903,4.6676136113571305,1.55556771918916,3.6676136113571305,0.5555677191891599,1.2075164744484614
dense,1.720317368139842,10,28,1.057194320351337,1.2518523894973757,1.1593190418005528,0.603207980995895,uniform,10,2.085510612263375,1.2527771772112626,long,NaN,1.1599985591603148,15,0.087,26,1.2437252877023175,uniform01,0.9398349345966682,0.7502011943486888,0.9259416441018848,0.9992618098966765,NaN,1.664709934216565,1.3732029920670685,0.9253992353063522,0.4814966236363458,0.9927745414958029,0.8438805715671628,0.24979880565131118,0.07405835589811516,0.0007381901033235438,NaN,0.664709934216565,0.37320299206706853,0.07460076469364785,0.5185033763636542,0.007225458504197091,0.15611942843283722,NaN,10.802700397662854,8.623002233892976,1.689191342496885,7.623002233892976,0.689191342496885,2.1161803618229507
sparse,1.238114724380702,5,28,0.4219131399259253,0.7753768197841363,0.7753768197841379,0.3397586798821708,uniform,10,1.4776364512514994,0.7753768197841379,long,NaN,0.7753768197841363,15,0.095,26,0.7753768197841379,uniform01,0.7753768197841363,0.999999999999998,0.999999999999998,0.999999999999998,NaN,1.905701090810102,1.5967909960545232,1.0,0.4381852425982484,1.0,0.5441394805217216,1.9984014443252818e-15,1.9984014443252818e-15,1.9984014443252818e-15,NaN,0.905701090810102,0.5967909960545232,0.0,0.5618147574017516,0.0,0.45586051947827844,NaN,8.161861260885646,10.526315789473664,1.1436128851186202,9.526315789473664,0.14361288511862025,0.8867309219274383
dense,2.3708558577334826,10,29,1.6288743640565428,1.6288743640565408,1.6288743640565428,1.6288743640565428,uniform,10,2.53646432146741,1.6288743640565428,short,NaN,1.6288743640565408,15,0.197,15,1.6288743640565428,uniform01,1.6288743640565408,0.9999999999999988,0.9999999999999988,0.9999999999999988,NaN,1.5571884348100418,1.4555179392897508,1.0,1.0,1.0,1.0,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,NaN,0.5571884348100418,0.4555179392897508,0.0,0.0,0.0,0.0,NaN,8.26839778708904,5.076142131979689,2.674122273725853,4.076142131979689,1.6741222737258532,4.3558092180246355
sparse,1.6377093035466637,5,29,1.0333904829347458,1.4499367365620488,1.4499367365620506,1.0333904829347458,uniform,10,1.6580529704352955,1.4499367365620506,short,NaN,1.4499367365620488,15,0.198,15,1.4499367365620506,uniform01,1.4499367365620488,0.9999999999999988,0.9999999999999988,0.9999999999999988,NaN,1.1435346995667617,1.1295039723111238,1.0,0.7127141873686303,1.0,0.7127141873686303,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,NaN,0.14353469956676168,0.12950397231112376,0.0,0.28728581263136965,0.0,0.28728581263136965,NaN,7.322912810919438,5.050505050505044,2.2993563824303043,4.050505050505044,1.2993563824303043,3.3339212893341177
dense,2.2423232842456744,10,29,1.6288743640565428,1.6288743640565408,1.6288743640565428,1.6288743640565428,uniform,10,2.4667958897960216,1.6288743640565428,long,NaN,1.6288743640565408,15,0.111,21,1.6288743640565428,uniform01,1.6288743640565408,0.9999999999999988,0.9999999999999988,0.9999999999999988,NaN,1.514417529202634,1.3766091073232933,1.0,1.0,1.0,1.0,1.2212453270876722e-15,1.2212453270876722e-15,1.2212453270876722e-15,NaN,0.5144175292026341,0.37660910732329334,0.0,0.0,0.0,0.0,NaN,14.674543820329196,9.009009009008997,2.6306095543539216,8.009009009008997,1.6306095543539216,4.28493246492931
sparse,1.5519355144601532,5,29,1.037541421397101,1.21936559911394,1.1392351979878579,1.0551231450413174,uniform,10,1.5348703707152858,1.216996717564817,long,NaN,1.1500198794920862,15,0.114,21,1.2114693272835269,uniform01,1.0551231450413143,0.8669893104992032,0.9449654735250642,1.0019464978951325,NaN,1.2611951606463876,1.2752175022834418,0.936103755700707,0.8669893104992058,0.9954581715780216,0.8525424977917755,0.13301068950079675,0.055034526474935785,0.0019464978951324596,NaN,0.2611951606463876,0.2752175022834418,0.06389624429929297,0.1330106895007942,0.004541828421978367,0.1474575022082245,NaN,9.255466184572933,7.605169390343888,2.245294385162786,6.605169390343888,1.245294385162786,2.732515896709825
dense,3.7424380515114124,10,30,2.1132371569600155,2.690294704095287,1.547197299984949,1.169920645295792,uniform,10,3.6938028038303967,2.502161526377902,short,NaN,2.4547881374018705,15,0.168,15,2.346933333310573,uniform01,1.9088958800064317,0.7628987417010308,0.9810670140689884,1.0751882625218543,NaN,1.4762447447497524,1.4956820381332134,0.618344292994007,0.46756399735286264,0.9379623611701698,0.8445646432822871,0.23710125829896922,0.01893298593101156,0.07518826252185429,NaN,0.4762447447497524,0.49568203813321343,0.38165570700599305,0.5324360026471373,0.062037638829830155,0.1554353567177129,NaN,11.36247547622876,4.541063938696611,1.3701691169693793,3.5410639386966114,0.37016911696937926,3.428384449111964
sparse,2.8404278450648097,5,30,1.3768183530354814,1.7570203971517953,1.4703643121320054,1.1526505324011553,uniform,10,3.007466994050835,1.6766095732422237,short,NaN,1.4703643121320042,15,0.154,15,1.5719059346949762,uniform01,1.4703643121320042,0.8769867091290772,0.8769867091290772,1.047960375028799,NaN,1.7937789703985778,1.6941498428712876,0.8769867091290778,0.687488936480401,0.9375503753418443,0.8211919906749627,0.12301329087092283,0.12301329087092283,0.04796037502879891,NaN,0.7937789703985778,0.6941498428712876,0.12301329087092217,0.312511063519599,0.062449624658155733,0.17880800932503726,NaN,9.547820208649378,5.694718890448553,0.8893893500316938,4.694718890448553,0.11061064996830616,1.491158698602817
dense,3.175991750816472,10,30,1.386743517639885,1.8750271590560852,1.4739392255011954,1.169920645295792,uniform,10,3.420335762660615,1.732272454525096,long,NaN,1.5966814881715443,15,0.082,25,1.4962835526698808,uniform01,1.4703643121320042,0.8488066113913391,0.9217265355692998,1.0824089213899817,NaN,1.9744791032876539,1.8334250726668586,0.850870324498277,0.6753675741016887,0.8637691771645056,0.8005343004891583,0.15119338860866094,0.07827346443070016,0.08240892138998168,NaN,0.9744791032876539,0.8334250726668586,0.14912967550172296,0.3246324258983113,0.13623082283549437,0.1994656995108417,NaN,17.931272099170783,10.351300138918768,2.0317068990908274,9.351300138918768,1.0317068990908274,3.5194698969636393
sparse,2.6250596656344825,5,30,1.1906186319517489,1.5685029832940969,1.4703643121320054,1.1526505324011553,uniform,10,2.9855689271059385,1.4911663510416475,long,NaN,1.4703643121320042,15,0.078,25,1.4760855326122315,uniform01,1.4703643121320042,0.9860498200652716,0.9860498200652716,1.0518631822656312,NaN,2.0021702642501173,1.7604069886641145,0.9860498200652724,0.7729858788699038,0.9898865620063909,0.7984478935700552,0.013950179934728357,0.013950179934728357,0.05186318226563125,NaN,1.0021702642501173,0.7604069886641145,0.01395017993472758,0.22701412113009622,0.010113437993609087,0.2015521064299448,NaN,18.850824514512876,12.641664359811175,1.679124582382221,11.641664359811175,0.679124582382221,2.5038540764552266
dense,2.5845695069458734,12,1,1.5283851792148861,1.8114409956907602,1.7024105961272067,1.5283851792148861,uniform,12,2.9682962417145977,1.7541892269030224,short,NaN,1.7797113536584603,18,0.139,18,1.754769437663144,uniform01,1.5283851792148846,0.8712772577638108,1.0145492438124801,1.032637168162761,NaN,1.69211861308432,1.4733698436336125,0.9704828703872332,0.8712772577638117,1.0003307572246045,0.8712772577638117,0.12872274223618918,0.014549243812480128,0.03263716816276108,NaN,0.69211861308432,0.47336984363361245,0.029517129612766757,0.1287227422361883,0.0003307572246045165,0.1287227422361883,NaN,10.995576828884062,6.268181710531013,2.4063452602635107,5.268181710531013,1.4063452602635107,4.2211849317634
sparse,1.9733362093755842,6,1,1.3097574844773427,1.4833290961502117,1.0961978101104641,1.0961978101104641,uniform,12,2.186663524160905,1.3154970922223912,short,NaN,1.0961978101104637,18,0.136,18,1.3054185609298137,uniform01,1.0961978101104637,0.8332955022033193,0.8332955022033193,1.127580672675062,NaN,1.6622336431521652,1.5000688492909129,0.8332955022033196,0.8332955022033196,0.9923386137816915,0.9956369285960549,0.16670449779668073,0.16670449779668073,0.1275806726750619,NaN,0.6622336431521652,0.5000688492909129,0.1667044977966804,0.1667044977966804,0.007661386218308475,0.004363071403945096,NaN,8.060278015518115,6.127172810318524,2.219423561888382,5.127172810318524,1.219423561888382,2.919645242074029
dense,2.4799974132777978,12,1,1.3308562696375998,1.5731890919752198,1.4538866861282358,0.5787269600933251,uniform,12,2.895497995009137,1.508191463364763,long,NaN,1.4475124835111957,18,0.069,33,1.5154228445760693,uniform01,1.1299975156499151,0.7492400952389027,0.9597670578785845,1.0430964039973065,NaN,1.9198477549722395,1.6443518435948068,0.9639934460871608,0.3837224743350489,1.0047947368666132,0.8824186464154028,0.25075990476109733,0.04023294212141548,0.04309640399730652,NaN,0.9198477549722395,0.6443518435948068,0.036006553912839245,0.6162775256649511,0.004794736866613247,0.1175813535845972,NaN,16.376775589129203,10.858552104911633,2.233013139900803,9.858552104911633,1.233013139900803,3.3678113551797364
sparse,1.7725503285985733,6,1,1.0773077198688794,1.1209876915733918,1.0657175751847723,1.066157193957739,uniform,12,2.1412191467845454,1.0759933628736602,long,NaN,1.0687949065955389,18,0.076,33,1.0751968975284447,uniform01,0.9496582191215602,0.8825874321243988,0.9933099436051386,1.0418165485515312,NaN,1.9899928946271397,1.6473617679802552,0.9904499525336807,0.9908585226867462,0.9992597860054746,1.0012215289058186,0.11741256787560117,0.006690056394861421,0.04181654855153116,NaN,0.9899928946271397,0.6473617679802552,0.009550047466319267,0.009141477313253765,0.000740213994525396,0.001221528905818614,NaN,12.495502883178425,11.612992527952617,2.431716359615455,10.612992527952617,1.431716359615455,2.6165106633375284
dense,2.944455638614453,12,2,1.749853813565114,1.8776212365132903,1.3993224911783646,1.3993224911783646,uniform,12,3.2111342115973165,1.839971464360904,short,NaN,1.3993224911783622,18,0.091,18,1.7189119250360823,uniform01,1.3993224911783622,0.7605131483190709,0.7605131483190709,1.020462150028758,NaN,1.7452087023059744,1.6002724475062338,0.7605131483190721,0.7605131483190721,0.9342057517360083,0.9510222563005392,0.2394868516809291,0.2394868516809291,0.020462150028758064,NaN,0.7452087023059744,0.6002724475062338,0.23948685168092787,0.23948685168092787,0.06579424826399172,0.04897774369946084,NaN,15.377170232729254,8.357287344165613,3.247775309623731,7.357287344165613,2.247775309623731,5.975813892363565
sparse,2.195256160587812,6,2,1.6018730099946066,1.6154914039569581,1.3993224911783646,1.3993224911783646,uniform,12,2.4344574009371285,1.6162931396262867,short,NaN,1.3993224911783622,18,0.079,18,1.6119778110093237,uniform01,1.3993224911783622,0.8657603357160251,0.8657603357160251,0.9995039664218868,NaN,1.5061979422247715,1.3582042185091443,0.8657603357160266,0.8657603357160266,0.9973301076944737,0.9910782708419994,0.13423966428397494,0.13423966428397494,0.0004960335781132308,NaN,0.5061979422247715,0.3582042185091443,0.13423966428397338,0.13423966428397338,0.002669892305526278,0.008921729158000602,NaN,17.712942926308383,10.95899159134209,0.7170786510241324,9.95899159134209,0.2829213489758676,1.1590093042227774
dense,2.7612571711740816,12,2,1.5039379566567022,1.6458458808288796,1.35502445363355,1.35502445363355,uniform,12,3.260806267130157,1.6150342362451628,long,NaN,1.355024453633554,18,0.046,31,1.3912747472220988,uniform01,1.355024453633554,0.8390066434652725,0.8390066434652725,1.0190780132657444,NaN,2.0190322867156643,1.7097205181196677,0.8390066434652701,0.8390066434652701,0.861452169866511,0.9312111922489325,0.16099335653472746,0.16099335653472746,0.01907801326574443,NaN,1.0190322867156643,0.7097205181196677,0.1609933565347299,0.1609933565347299,0.13854783013348904,0.06878880775106755,NaN,29.457053339859872,18.239274857940707,2.63769365487303,17.239274857940707,1.63769365487303,4.259965557346576
sparse,2.152662601463563,6,2,1.4458982918698455,1.5043272378950554,1.35502445363355,1.35502445363355,uniform,12,2.4143457638917476,1.4984567631748869,long,NaN,1.355024453633554,18,0.043,31,1.4596423361898603,uniform01,1.355024453633554,0.9042799812005036,0.9042799812005036,1.0039176804192405,NaN,1.6112215068363411,1.4365863963285557,0.9042799812005009,0.9042799812005009,0.9740970657686594,0.9649249330399885,0.09572001879949643,0.09572001879949643,0.003917680419240455,NaN,0.6112215068363411,0.43658639632855567,0.0957200187994991,0.0957200187994991,0.025902934231340602,0.0350750669600115,NaN,31.512196596129165,21.029767004662872,0.9891097975494597,20.029767004662872,0.010890202450540287,1.482138265660531
dense,2.3809068734233185,12,3,1.6257122128414483,1.9569421480198919,1.5874807888275,1.3871646371012476,uniform,12,2.5988870730150664,1.893190384065026,short,NaN,1.603946920186164,18,0.096,18,1.859400341441294,uniform01,1.5874807888275049,0.8385214726365202,0.8472190296795173,1.0336742487662436,NaN,1.3727552679803816,1.2576161877132908,0.8385214726365177,0.7327126995663011,0.9821517989378445,0.8587156508532158,0.16147852736347978,0.15278097032048266,0.033674248766243586,NaN,0.3727552679803816,0.25761618771329076,0.16147852736348234,0.26728730043369886,0.017848201062155455,0.14128434914678423,NaN,16.536258216953176,8.734598673297086,2.4952861685263277,7.734598673297086,1.4952861685263277,4.724051779744506
