density,dual2,n,dsrse_lp_adaptive_failed_solves,lp_cons_status,mu_pes_bound,cdsrse_lp_adaptive_failed_solves,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,dsrse_lp_adaptive_total_solves,n_base,dual1,lp_orig_status,opt_mc,length,cdsrse_lp_adaptive,sdp_orig,lp_cons,m_base,dsrse_lp_adaptive,alpha_pes_over_pstar,p_star,m,cdsrse_lp_adaptive_total_solves,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,alpha_pes_over_pstar_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,mu_pes_bound_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,cdsrse_lp_adaptive_over_opt,dsrse_lp_adaptive_over_opt,alpha_gap,alpha_pes_over_pstar_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,mu_pes_bound_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,cdsrse_lp_adaptive_gap,dsrse_lp_adaptive_gap
dense,7.797216653069758,80,0,OPTIMAL,44.11088111809688,0,8,4.454328888575187,NaN,4.130563844460776,4.074484252544291,uniform,0,80,9.384695921219485,SKIPPED_LARGE,4.925100547191059,long,NaN,NaN,4.385024232302264,120,NaN,1321.8607991133988,0.003,262,0,4.343071723369695,uniform01,3.9655823973401967,0.805177957148894,268.3926523829646,0.8903420732807541,NaN,NaN,1.9054831127400789,1.5831588773384042,8.956341235156044,0.8386760442518413,0.8272895575437741,0.8818239712581475,0.9044137974230053,NaN,NaN,0.19482204285110605,267.3926523829646,0.1096579267192459,NaN,NaN,0.9054831127400789,0.5831588773384042,7.956341235156044,0.16132395574815872,0.1727104424562259,0.11817602874185251,0.09558620257699468,NaN,NaN
sparse,5.502618396764226,40,0,OPTIMAL,17.373303905037215,0,8,3.2146061047806738,NaN,2.577952525211795,2.584499622125634,uniform,0,80,6.417626771510848,SKIPPED_LARGE,3.4484680625230326,long,NaN,NaN,3.2475085608552736,120,NaN,597.6182437572497,0.005,262,0,2.919543782813807,uniform01,2.9880912187862485,0.8664981564596673,173.29963129193348,0.9417249926563829,NaN,NaN,1.8610080346272555,1.595670395375011,5.037977325017253,0.7475645644592879,0.7494631167425441,0.8466205079706483,0.9321838122023214,NaN,NaN,0.13350184354033268,172.29963129193348,0.058275007343617125,NaN,NaN,0.8610080346272555,0.5956703953750111,4.037977325017253,0.2524354355407121,0.25053688325745593,0.15337949202935175,0.06781618779767862,NaN,NaN
dense,8.527072420178525,80,0,OPTIMAL,46.930362825575,0,9,5.433029681689468,NaN,4.000820145387856,4.731859721827925,uniform,0,80,8.97732171958146,SKIPPED_LARGE,6.023890633792984,short,NaN,NaN,5.865599665910892,120,NaN,369.9762679732188,0.013,120,0,5.130868106862076,uniform01,4.809691483651844,0.7984360567023423,61.418158207872494,0.9737228018393782,NaN,NaN,1.4902863058668825,1.415542369302511,7.790706318986568,0.6641588283399348,0.7855155429421329,0.8517531971909971,0.9019137318348894,NaN,NaN,0.2015639432976577,60.418158207872494,0.026277198160621795,NaN,NaN,0.4902863058668825,0.4155423693025111,6.790706318986568,0.3358411716600652,0.21448445705786712,0.14824680280900293,0.09808626816511057,NaN,NaN
sparse,5.822494145637626,40,0,OPTIMAL,18.58370415755948,0,9,3.8954872385171777,NaN,3.3150573490470885,3.744691487010341,uniform,0,80,6.799794541271471,SKIPPED_LARGE,4.053888246738874,short,NaN,NaN,3.918046762801213,120,NaN,266.27094247999395,0.013,120,0,3.7458827922333255,uniform01,3.461522252239921,0.8538770783887596,65.68285218375074,0.9664910634754329,NaN,NaN,1.6773512557336834,1.436273964957346,4.5841678473769045,0.8177475912696572,0.9237283464887655,0.9240222137960211,0.9609261532186731,NaN,NaN,0.1461229216112404,64.68285218375074,0.0335089365245671,NaN,NaN,0.6773512557336834,0.43627396495734594,3.5841678473769045,0.18225240873034276,0.07627165351123455,0.07597778620397888,0.03907384678132686,NaN,NaN
dense,6.553025073615874,80,0,OPTIMAL,39.593225894288125,0,9,3.5448294864457224,NaN,2.5054257807906697,2.339393074150711,uniform,0,80,7.558589679026832,SKIPPED_LARGE,4.349888299328389,long,NaN,NaN,3.9342059069002886,120,NaN,780.4553845270749,0.004,279,0,3.204827664164859,uniform01,3.1218215381082994,0.7176785524792212,179.4196381198053,0.9044383754653469,NaN,NaN,1.7376514427264391,1.5064812295588472,9.102124737410204,0.575974739668028,0.5378053212336297,0.7367609105410077,0.8149242560994118,NaN,NaN,0.2823214475207788,178.4196381198053,0.09556162453465311,NaN,NaN,0.7376514427264391,0.5064812295588472,8.102124737410204,0.42402526033197196,0.4621946787663703,0.2632390894589923,0.18507574390058823,NaN,NaN
sparse,4.668495476569526,40,0,OPTIMAL,14.078211219846214,0,9,2.78666156191611,NaN,1.9150336542001583,1.951795405500613,uniform,0,80,5.647376233549184,SKIPPED_LARGE,3.1894569025448707,long,NaN,NaN,3.1729781988192745,120,NaN,281.1223917836947,0.008,279,0,2.827752666405792,uniform01,2.2489791342695575,0.7051291812330478,88.14114765413098,0.9948333825384353,NaN,NaN,1.7706388285237957,1.4637274053913472,4.413983838004896,0.600426252090803,0.6119522743647277,0.8865937847128537,0.8737103673332692,NaN,NaN,0.2948708187669522,87.14114765413098,0.00516661746156466,NaN,NaN,0.7706388285237957,0.46372740539134716,3.4139838380048957,0.399573747909197,0.38804772563527234,0.11340621528714634,0.12628963266673077,NaN,NaN
dense,10.211900010062841,80,0,OPTIMAL,61.404121114835746,0,10,5.391750685091373,NaN,5.801165502612852,4.889089392859096,uniform,0,80,11.132355339329962,SKIPPED_LARGE,6.742226769249083,short,NaN,NaN,6.179924252643136,120,NaN,444.1406139636827,0.013,120,0,6.408854784128312,uniform01,5.773827981527875,0.8563681079168057,65.8744698397543,0.9165998807440627,NaN,NaN,1.6511392630850106,1.5146182944541027,9.107394814261735,0.8604227803596939,0.7251446087749462,0.950554616964048,0.7996988042115173,NaN,NaN,0.14363189208319427,64.8744698397543,0.08340011925593727,NaN,NaN,0.6511392630850106,0.5146182944541027,8.107394814261735,0.13957721964030612,0.27485539122505376,0.04944538303595203,0.2003011957884827,NaN,NaN
sparse,7.9566811707161875,40,0,OPTIMAL,29.942681747343403,0,10,5.359543565103066,NaN,4.928282813990511,4.923975744989522,uniform,0,80,8.524356854991595,SKIPPED_LARGE,5.46922778426412,short,NaN,NaN,5.077809337901633,120,NaN,304.25143738147887,0.016,120,0,4.805609959151974,uniform01,4.868022998103662,0.890075014266141,55.62968839163381,0.9284325938135795,NaN,NaN,1.558603369842739,1.454808884283241,5.474754924907953,0.901092989428965,0.9003054798991222,0.8786633412816549,0.979945209179871,NaN,NaN,0.109924985733859,54.62968839163381,0.07156740618642055,NaN,NaN,0.5586033698427391,0.45480888428324096,4.474754924907953,0.09890701057103501,0.09969452010087776,0.12133665871834509,0.020054790820128954,NaN,NaN
dense,7.786529342037313,80,0,OPTIMAL,53.41347674923311,0,10,3.856852106317762,NaN,3.833926290895941,3.522486005438842,uniform,0,80,9.174325214823803,SKIPPED_LARGE,4.870329339743022,long,NaN,NaN,4.6100117366735995,120,NaN,698.2693081140673,0.006,231,0,4.404866460798078,uniform01,4.1896158486844035,0.8602325543975358,143.3720923995893,0.9465503080160986,NaN,NaN,1.8837176245883767,1.598768542919145,10.96711803724785,0.7872006230893277,0.7232541702456414,0.9044288699027685,0.7919078643912127,NaN,NaN,0.13976744560246424,142.3720923995893,0.05344969198390137,NaN,NaN,0.8837176245883767,0.5987685429191449,9.96711803724785,0.2127993769106723,0.2767458297543586,0.0955711300972315,0.20809213560878725,NaN,NaN
sparse,6.06199347695716,40,0,OPTIMAL,23.131189635145397,0,10,3.7647914433724625,NaN,3.3966335823924996,2.7813872322148976,uniform,0,80,7.107448467821384,SKIPPED_LARGE,4.000426213136719,long,NaN,NaN,4.030465893882559,120,NaN,1440.2582354155825,0.002,231,0,3.423016977642292,uniform01,2.880516470831165,0.7200523937604545,360.0261968802273,1.0075091200650557,NaN,NaN,1.7766728066328865,1.5153369051154113,5.782181298379284,0.8490679246222647,0.6952727244615324,0.8556630707002386,0.9410975838048276,NaN,NaN,0.2799476062395455,359.0261968802273,0.007509120065055663,NaN,NaN,0.7766728066328865,0.5153369051154113,4.782181298379284,0.15093207537773534,0.30472727553846757,0.14433692929976139,0.05890241619517245,NaN,NaN
