density,dual2,n,mu_pes_bound,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,n_base,dual1,opt_mc,length,cdsrse_lp_adaptive,sdp_orig,lp_cons,m_base,dsrse_lp_adaptive,alpha_pes_over_pstar,p_star,m,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,alpha_pes_over_pstar_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,mu_pes_bound_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,cdsrse_lp_adaptive_over_opt,dsrse_lp_adaptive_over_opt,alpha_gap,alpha_pes_over_pstar_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,mu_pes_bound_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,cdsrse_lp_adaptive_gap,dsrse_lp_adaptive_gap
sparse,4.051684283813174,10,NaN,9,2.3438546078342117,NaN,2.3159169194773814,2.3159169194773814,uniform,20,5.293783721528575,2.441734333285434,long,2.3751851946333633,NaN,NaN,30,2.4294001826470417,192.99307662311563,0.012,68,2.3633948371831988,uniform01,2.3159169194773876,0.9484721117719818,79.03934264766514,NaN,NaN,NaN,2.1680424644746727,1.6593468947792935,NaN,0.9484721117719792,0.9484721117719792,0.9679164538769347,0.9599138513486346,0.9727451353962301,0.9949486107189244,0.05152788822801824,78.03934264766514,NaN,NaN,NaN,1.1680424644746727,0.6593468947792935,NaN,0.05152788822802079,0.05152788822802079,0.0320835461230653,0.040086148651365394,0.027254864603769913,0.0050513892810756245
dense,5.860825774780344,20,NaN,10,4.045504633376747,NaN,3.6187780687111006,3.3734687946780473,uniform,20,6.164443236776974,4.273117816790218,short,2.243285390516106,NaN,NaN,30,2.589570042918459,86.16138258835977,0.042,30,4.071000225318582,uniform01,3.618778068711111,0.8468706513290993,20.163586936407125,NaN,NaN,NaN,1.4426101739004797,1.3715572624165893,NaN,0.846870651329097,0.7894630897895654,0.9527002062340847,0.946733698163173,0.5249762554408494,0.6060141924342336,0.15312934867090067,19.163586936407125,NaN,NaN,NaN,0.44261017390047974,0.37155726241658926,NaN,0.153129348670903,0.21053691021043464,0.04729979376591531,0.05326630183682701,0.47502374455915064,0.3939858075657664
sparse,2.827595048512476,10,NaN,10,2.037577603931982,NaN,1.9733593064285786,1.9725692159539718,uniform,20,3.311116508687574,2.048616527131204,short,1.9726907683346802,NaN,NaN,30,2.0579540397576057,43.88079993159439,0.044,30,2.029887481919088,uniform01,1.930755196990153,0.9424678417946286,21.41972367715065,NaN,NaN,NaN,1.6162695481737237,1.3802461373637946,NaN,0.9632643690481144,0.9628786987852112,0.9908577105748809,0.994611522921432,0.9629380326718114,1.0045579602149737,0.057532158205371386,20.41972367715065,NaN,NaN,NaN,0.6162695481737237,0.38024613736379465,NaN,0.03673563095188559,0.03712130121478885,0.009142289425119077,0.005388477078568044,0.03706196732818856,0.0045579602149736775
dense,5.472791558678719,20,NaN,10,3.5680925535827783,NaN,3.3734687946780473,3.3734687946780473,uniform,20,6.605036992261125,3.73381386831865,long,1.5732174522061606,NaN,NaN,30,1.6173530170247612,177.55098919358161,0.019,72,3.580947655609585,uniform01,3.3734687946780504,0.9034914202076002,47.55218001092633,NaN,NaN,NaN,1.7689786436074804,1.4657376483373386,NaN,0.9034914202075993,0.9034914202075993,0.9590589627388413,0.9556160749891648,0.4213432987527539,0.4331638035703856,0.0965085797923998,46.55218001092633,NaN,NaN,NaN,0.7689786436074804,0.46573764833733855,NaN,0.09650857979240068,0.09650857979240068,0.04094103726115872,0.04438392501083521,0.5786567012472461,0.5668361964296145
sparse,2.676118615803209,10,NaN,10,1.6822694099429711,NaN,1.1522556439647365,1.1522556439647365,uniform,20,3.397322266854587,1.7270937616135682,long,1.7248118952742442,NaN,NaN,30,1.7438310997217672,59.124437193283335,0.021,72,1.7215527159022008,uniform01,1.2416131810589501,0.7189031705487436,34.23348431184493,NaN,NaN,NaN,1.9670745980117361,1.5494923757370285,NaN,0.6671644988678676,0.6671644988678676,0.9967916937490466,0.9740463704595175,0.9986787825941817,1.009691041957422,0.28109682945125636,33.23348431184493,NaN,NaN,NaN,0.9670745980117361,0.5494923757370285,NaN,0.33283550113213245,0.33283550113213245,0.0032083062509533633,0.025953629540482526,0.0013212174058182535,0.009691041957422097
dense,6.046283519033924,40,NaN,1,3.994214753079394,NaN,3.239322408665541,3.8140613529677267,uniform,40,6.595886901263704,4.4155399956881025,short,2.2493312622341013,NaN,NaN,60,2.4752297044026617,246.54305829816167,0.015,60,3.891193837756315,uniform01,3.698145874472425,0.8375296969529813,55.835313130198756,NaN,NaN,NaN,1.4937894136854768,1.3693191602699304,NaN,0.7336186314309981,0.8637814076403483,0.8812498225712311,0.9045812645746286,0.509412498682072,0.5605723664194622,0.1624703030470187,54.835313130198756,NaN,NaN,NaN,0.4937894136854768,0.3693191602699304,NaN,0.26638136856900185,0.13621859235965172,0.11875017742876892,0.09541873542537138,0.49058750131792805,0.4394276335805378
sparse,4.950703999555026,20,NaN,1,3.1063708398987697,NaN,2.8884641871416012,2.8527267825951044,uniform,40,5.455636234312685,3.474650904355751,short,2.9875510497180686,NaN,NaN,60,3.394139583463451,80.64913752650456,0.034,60,3.296722075305993,uniform01,2.742070675901155,0.7891643653938735,23.210716629231573,NaN,NaN,NaN,1.5701249951393998,1.4248061563102425,NaN,0.8312962270600139,0.8210110486262043,0.9487923149843024,0.8940094776153445,0.8598132969193929,0.9768289468184062,0.21083563460612653,22.210716629231573,NaN,NaN,NaN,0.5701249951393998,0.42480615631024254,NaN,0.16870377293998606,0.17898895137379567,0.05120768501569761,0.10599052238465545,0.1401867030806071,0.023171053181593848
dense,5.068540479777862,40,NaN,1,2.8885116106607405,NaN,2.8450595667963787,2.8458703374234604,uniform,40,6.272298907190631,3.5201872895232618,long,1.5888072605879364,NaN,NaN,60,1.6432741935704605,247.7505977894349,0.012,130,3.387452022208983,uniform01,2.973007173473219,0.8445593739632679,70.37994783027233,NaN,NaN,NaN,1.781808293512726,1.439849662221891,NaN,0.8082125559807031,0.8084428762905044,0.9622931235195002,0.8205562298510347,0.4513416843804093,0.46681442162499504,0.15544062603673214,69.37994783027233,NaN,NaN,NaN,0.781808293512726,0.43984966222189104,NaN,0.19178744401929693,0.19155712370949562,0.03770687648049975,0.1794437701489653,0.5486583156195908,0.533185578375005
sparse,4.0325633110281265,20,NaN,1,2.4735971008730155,NaN,2.502989137549128,1.791770487127023,uniform,40,4.767378558970176,2.7009542565488998,long,2.508285208422302,NaN,NaN,60,2.653772791371627,109.8451413343022,0.019,130,2.5657938052480183,uniform01,2.0870576853517417,0.7727112298519434,40.669012097470706,NaN,NaN,NaN,1.765071936116984,1.4930142934670314,NaN,0.9267054899135099,0.6633842401375685,0.9499582597620219,0.9158233964441937,0.9286663046367999,0.9825315571106494,0.2272887701480566,39.669012097470706,NaN,NaN,NaN,0.765071936116984,0.4930142934670314,NaN,0.07329451008649013,0.33661575986243153,0.05004174023797814,0.08417660355580625,0.07133369536320011,0.017468442889350566
dense,4.5819054812826385,40,NaN,2,2.697181620274638,NaN,2.5942283823942467,2.130750580746635,uniform,40,5.0531785462893675,3.1259037776546976,short,2.346881766222488,NaN,NaN,60,2.556543149017598,92.65101365693715,0.028,60,2.672091070313408,uniform01,2.5942283823942405,0.8299130641636825,29.639752291560086,NaN,NaN,NaN,1.6165496143584641,1.4657858357752616,NaN,0.8299130641636845,0.681643048637055,0.854821920436151,0.8628485750442001,0.7507850315160072,0.8178572761237457,0.1700869358363175,28.639752291560086,NaN,NaN,NaN,0.6165496143584641,0.46578583577526156,NaN,0.1700869358363155,0.31835695136294495,0.14517807956384898,0.1371514249557999,0.24921496848399283,0.1821427238762543
sparse,3.3081755595250386,20,NaN,2,2.2195595631567344,NaN,2.116984229478134,1.5596874364375706,uniform,40,3.5895413602072352,2.3426753454490545,short,1.6284037413899062,NaN,NaN,60,1.8445921785502013,62.05510060274932,0.028,60,2.2606203935858193,uniform01,1.737542816876981,0.7416916817997763,26.488988635706292,NaN,NaN,NaN,1.5322402086914761,1.4121357301819868,NaN,0.9036609505412884,0.6657719087996816,0.9649738270295808,0.9474465027638216,0.6951043150529962,0.7873870283108398,0.2583083182002237,25.488988635706292,NaN,NaN,NaN,0.5322402086914761,0.4121357301819868,NaN,0.09633904945871163,0.3342280912003184,0.03502617297041921,0.052553497236178415,0.3048956849470038,0.21261297168916016
dense,3.863081172137345,40,NaN,2,2.216930774666845,NaN,1.5041477996381063,2.130750580746635,uniform,40,5.1272383121030485,2.5776770043122013,long,1.2884715291635935,NaN,NaN,60,1.539162518889978,165.42187212138086,0.013,129,2.5137137638196347,uniform01,2.150484337577951,0.8342722280488988,64.17478677299222,NaN,NaN,NaN,1.9890926223594658,1.4986676630449776,NaN,0.5835284238955518,0.826616592064133,0.9751857038777308,0.8600498708558663,0.4998576342218621,0.5971122511917163,0.16572777195110122,63.17478677299222,NaN,NaN,NaN,0.9890926223594658,0.49866766304497756,NaN,0.4164715761044482,0.17338340793586704,0.024814296122269153,0.13995012914413374,0.5001423657781379,0.4028877488082837
sparse,2.7814803898550218,20,NaN,2,1.7242853634443538,NaN,1.7602670664967728,1.5156263915685144,uniform,40,3.5394200031209904,1.9559636997463081,long,1.0247594282924477,NaN,NaN,60,1.1232124347610095,83.98137014834819,0.016,129,1.8875367564628678,uniform01,1.3437019223735711,0.6869769221933165,42.936057637082286,NaN,NaN,NaN,1.8095530114286167,1.4220511302003123,NaN,0.8999487397056921,0.7748744988289372,0.9650162509190148,0.8815528445993126,0.5239153612234014,0.5742501432448323,0.3130230778066835,41.936057637082286,NaN,NaN,NaN,0.8095530114286167,0.42205113020031226,NaN,0.10005126029430789,0.22512550117106278,0.03498374908098523,0.1184471554006874,0.47608463877659857,0.42574985675516774
dense,8.073955551257306,40,NaN,3,5.46544429725896,NaN,4.06641094254212,4.06641094254212,uniform,40,8.65364664399875,5.920277362989469,short,3.7535318765165657,NaN,NaN,60,4.165097736597556,136.59446856055087,0.032,60,5.6041368395234175,uniform01,4.371022993937628,0.7383138873295054,23.07230897904704,NaN,NaN,NaN,1.4616961526324594,1.3637799474956234,NaN,0.6868615595551707,0.6868615595551707,0.9466003864206769,0.9231736897034771,0.6340128420302936,0.7035308451316159,0.2616861126704946,22.07230897904704,NaN,NaN,NaN,0.46169615263245944,0.36377994749562337,NaN,0.3131384404448293,0.3131384404448293,0.0533996135793231,0.07682631029652287,0.3659871579697064,0.2964691548683841
sparse,5.319216255311342,20,NaN,3,3.524581604524998,NaN,3.2034216816573093,3.142371064922755,uniform,40,6.037469800703124,3.7629817011427615,short,2.0861483897903024,NaN,NaN,60,2.130712399014559,98.80103236895013,0.031,60,3.557763913048958,uniform01,3.062832003437454,0.8139375226053631,26.256049116302034,NaN,NaN,NaN,1.6044377252405013,1.4135642099178891,NaN,0.8512987667956179,0.83507476636638,0.945464048355196,0.9366459590953193,0.5543870673505454,0.5662298061049549,0.18606247739463688,25.256049116302034,NaN,NaN,NaN,0.6044377252405013,0.4135642099178891,NaN,0.1487012332043821,0.16492523363362,0.05453595164480396,0.06335404090468066,0.44561293264945456,0.4337701938950451
dense,6.644691080182158,40,NaN,3,3.9019201416993257,NaN,3.1727367542504297,3.3500060511483527,uniform,40,7.875905513582056,4.189056770279049,long,2.56660235276163,NaN,NaN,60,2.837190532758351,247.67070228340447,0.013,119,3.8205402694082706,uniform01,3.219719129684258,0.7686024101004915,59.123262315422416,NaN,NaN,NaN,1.8801142943349063,1.5862022036382022,NaN,0.7573869078979041,0.7997041422108003,0.9120287642112259,0.9314555413483698,0.6126921866925806,0.6772862456503197,0.23139758989950854,58.123262315422416,NaN,NaN,NaN,0.8801142943349063,0.5862022036382022,NaN,0.24261309210209592,0.20029585778919967,0.08797123578877408,0.06854445865163017,0.38730781330741937,0.3227137543496803
sparse,4.41903950400826,20,NaN,3,2.4242934315141746,NaN,2.253645033957046,1.8562611680482646,uniform,40,5.344219680331191,2.809129915707773,long,0.9494678087857121,NaN,NaN,60,0.9494678087857121,125.376266693361,0.017,119,2.72569016932674,uniform01,2.1313965337871372,0.7587390393975859,44.63170819985799,NaN,NaN,NaN,1.9024466082711204,1.5730990152140623,NaN,0.8022573186648899,0.6607957708430053,0.9702969428667345,0.8630050956199236,0.3379935557542519,0.3379935557542519,0.2412609606024141,43.63170819985799,NaN,NaN,NaN,0.9024466082711204,0.5730990152140623,NaN,0.19774268133511008,0.33920422915699466,0.029703057133265487,0.13699490438007644,0.6620064442457481,0.6620064442457481
dense,6.003200590563807,40,NaN,4,3.4740201020547747,NaN,3.3540183873429825,3.3540183873429825,uniform,40,6.626781347622908,4.388682513644364,short,2.7912064889967523,NaN,NaN,60,3.0085194007972103,179.0921642910757,0.022,60,3.5235797668863396,uniform01,3.9400276144036654,0.8977700260053364,40.80772845478802,NaN,NaN,NaN,1.5099705497083282,1.367882176917543,NaN,0.7642426575436655,0.7642426575436655,0.8028787126732386,0.7915861061387071,0.6360010049300499,0.685517667647126,0.1022299739946636,39.80772845478802,NaN,NaN,NaN,0.5099705497083282,0.3678821769175431,NaN,0.2357573424563345,0.2357573424563345,0.19712128732676137,0.20841389386129294,0.36399899506995015,0.31448233235287404
sparse,4.423372026970223,20,NaN,4,2.394915578883927,NaN,2.3495348179408184,1.7302983689608706,uniform,40,4.525418074497736,2.989405120547461,short,2.2129533329562765,NaN,NaN,60,2.751538816803526,60.978778496371405,0.034,60,2.434206307112829,uniform01,2.073278468876628,0.6935421548006651,20.398298670607794,NaN,NaN,NaN,1.513818934540722,1.4796830301007025,NaN,0.7859539684974312,0.5788102646468989,0.8142778275120649,0.8011345007816596,0.7402654520612483,0.9204302213477263,0.30645784519933494,19.398298670607794,NaN,NaN,NaN,0.513818934540722,0.47968303010070246,NaN,0.21404603150256885,0.4211897353531011,0.1857221724879351,0.1988654992183404,0.2597345479387517,0.07956977865227366
dense,4.993347919384701,40,NaN,4,2.7127431723641466,NaN,2.936431187682122,1.8492575942213425,uniform,40,6.1591000364407975,3.2654024488916638,long,0.9622237842419956,NaN,NaN,60,1.0462501857193196,233.81364342844205,0.012,132,2.9926601117179183,uniform01,2.8057637211413047,0.8592397920487967,71.60331600406639,NaN,NaN,NaN,1.88616874423283,1.5291676899058897,NaN,0.8992555232139302,0.5663184318517963,0.9164751232221563,0.8307530893427548,0.2946723410979837,0.32040466744747975,0.14076020795120325,70.60331600406639,NaN,NaN,NaN,0.8861687442328301,0.5291676899058897,NaN,0.10074447678606979,0.4336815681482037,0.0835248767778437,0.16924691065724518,0.7053276589020163,0.6795953325525202
sparse,3.450299109723287,20,NaN,4,1.5336229669028771,NaN,0.9450945415291223,0.6957802357855771,uniform,40,4.205069111113637,2.0433973943606376,long,1.765363427190021,NaN,NaN,60,1.8627017331170563,76.5551884294905,0.02,132,1.5881366844670521,uniform01,1.53110376858981,0.7492931980902715,37.464659904513574,NaN,NaN,NaN,2.057881214255619,1.6885110645855832,NaN,0.4625113764642118,0.34050167515422575,0.7772040273957417,0.7505260460522096,0.8639354400970002,0.9115709642469622,0.2507068019097285,36.464659904513574,NaN,NaN,NaN,1.057881214255619,0.6885110645855832,NaN,0.5374886235357882,0.6594983248457742,0.22279597260425832,0.24947395394779037,0.13606455990299982,0.08842903575303784
dense,8.000815845373964,40,NaN,5,5.567115082387346,NaN,4.280482238445521,4.439834066387691,uniform,40,8.303265813904604,5.689842132125739,short,4.869312721185769,NaN,NaN,60,4.124903519410988,179.49814696524513,0.026,60,5.544741520748281,uniform01,4.666951821096373,0.8202251859934799,31.54712253821077,NaN,NaN,NaN,1.4593139178718273,1.4061577913032253,NaN,0.752302460955331,0.7803088316492461,0.9744983062784471,0.9784305000229344,0.8557904785605328,0.7249592209458918,0.17977481400652007,30.54712253821077,NaN,NaN,NaN,0.4593139178718273,0.40615779130322527,NaN,0.24769753904466896,0.21969116835075386,0.025501693721552865,0.021569499977065587,0.1442095214394672,0.2750407790541082
sparse,5.297282028494931,20,NaN,5,3.521467104339214,NaN,2.8294506966438155,3.013360725516418,uniform,40,5.849789365315183,3.563181569463611,short,2.449506777186276,NaN,NaN,60,3.0481809858767126,80.5945632306192,0.035,60,3.5420106038553896,uniform01,2.8208097130716725,0.7916547776419677,22.618707932627643,NaN,NaN,NaN,1.6417320451609176,1.486671932155387,NaN,0.7940798529303549,0.845693846011344,0.9940584095434103,0.9882929162291675,0.6874493284817412,0.8554660845800163,0.20834522235803232,21.618707932627643,NaN,NaN,NaN,0.6417320451609176,0.48667193215538695,NaN,0.20592014706964512,0.154306153988656,0.005941590456589707,0.011707083770832516,0.31255067151825877,0.14453391541998373
dense,6.661498561184693,40,NaN,5,4.261642822462257,NaN,3.5746285681655054,3.5746285681655054,uniform,40,7.433742379437371,4.306587110544987,long,3.7376747022433907,NaN,NaN,60,3.8470824804086994,397.1809520183884,0.009,130,4.2032912494449315,uniform01,3.5746285681654952,0.830037446453309,92.22638293925655,NaN,NaN,NaN,1.7261330581785563,1.5468161656067603,NaN,0.8300374464533113,0.8300374464533113,0.9760144498535446,0.9895638270098657,0.8678971552883318,0.8933019074405444,0.169962553546691,91.22638293925655,NaN,NaN,NaN,0.7261330581785563,0.5468161656067603,NaN,0.16996255354668866,0.16996255354668866,0.023985550146455425,0.01043617299013433,0.13210284471166822,0.10669809255945562
sparse,4.4640650973516784,20,NaN,5,2.4264019764556015,NaN,2.051463394683012,2.051463394683012,uniform,40,5.3633114085017715,2.4841252148163777,long,1.2270396394748364,NaN,NaN,60,1.3805406444271702,114.63083050492689,0.018,130,2.425663149112822,uniform01,2.063354949088684,0.8306163219075909,46.14535121708839,NaN,NaN,NaN,2.1590342453402527,1.797037069921475,NaN,0.8258293029865054,0.8258293029865054,0.976465733146275,0.9767631526718177,0.49395241115715544,0.5557451919867161,0.16938367809240906,45.14535121708839,NaN,NaN,NaN,1.1590342453402527,0.797037069921475,NaN,0.17417069701349464,0.17417069701349464,0.02353426685372495,0.02323684732818232,0.5060475888428446,0.4442548080132839
dense,7.324091365529199,40,NaN,6,4.5764014488653,NaN,3.941217996664118,3.5475768334847557,uniform,40,7.685249459974561,5.071588719604725,short,3.5485793771718597,NaN,NaN,60,4.04034610452837,116.79978202564786,0.03,60,4.603208296784034,uniform01,3.5039934607694354,0.6909064702396714,23.030215674655715,NaN,NaN,NaN,1.5153534493572938,1.444141425982987,NaN,0.7771170366060939,0.6995001033445887,0.907646213303906,0.9023605228820646,0.6996977817728943,0.796662806845913,0.30909352976032856,22.030215674655715,NaN,NaN,NaN,0.5153534493572938,0.444141425982987,NaN,0.22288296339390612,0.3004998966554113,0.09235378669609395,0.09763947711793541,0.3003022182271057,0.20333719315408705
sparse,5.81304817519752,20,NaN,6,3.5506031551044734,NaN,3.4070092768043088,2.497617504362551,uniform,40,6.416498130209252,3.786594208657283,short,3.3838393618815608,NaN,NaN,60,3.6910425058860574,105.13657402624982,0.026,60,3.634266446392561,uniform01,2.733550924682495,0.7219022620466653,27.765471617179436,NaN,NaN,NaN,1.694530170552531,1.5351653372064953,NaN,0.8997555822102273,0.6595947087893,0.9597718282258882,0.9376772264075026,0.8936366495636356,0.9747657928191075,0.2780977379533347,26.765471617179436,NaN,NaN,NaN,0.6945301705525311,0.5351653372064953,NaN,0.10024441778977267,0.34040529121069996,0.040228171774111754,0.06232277359249738,0.10636335043636436,0.02523420718089253
dense,5.981284710439988,40,NaN,6,3.6844879192961257,NaN,2.851207822233384,2.9144573057881873,uniform,40,7.209810368629475,3.8725512219787275,long,2.203744093854714,NaN,NaN,60,2.379174284992892,181.90648790275796,0.015,119,3.628687566512769,uniform01,2.7285973185413694,0.7045994131866277,46.97329421244184,NaN,NaN,NaN,1.861772757894093,1.5445334012609335,NaN,0.7362608417033473,0.7525936104465546,0.9370276488321428,0.9514368456599759,0.5690677714854561,0.6143687064718084,0.29540058681337233,45.97329421244184,NaN,NaN,NaN,0.861772757894093,0.5445334012609335,NaN,0.26373915829665273,0.2474063895534454,0.06297235116785715,0.04856315434002412,0.43093222851454394,0.3856312935281916
sparse,4.917614263297908,20,NaN,6,2.7265452147034246,NaN,2.2540125721875235,2.0167209995101674,uniform,40,5.978971585441834,3.0014474896366803,long,2.294092448948618,NaN,NaN,60,2.717955828231102,107.45334250677456,0.019,119,2.8089012609556083,uniform01,2.0416135076287167,0.680209637076093,35.80050721453121,NaN,NaN,NaN,1.9920293811855352,1.6384142252287668,NaN,0.7509751811318104,0.6719161359555511,0.9358488764684738,0.9084101001658597,0.7643286970268847,0.9055483521252958,0.31979036292390695,34.80050721453121,NaN,NaN,NaN,0.9920293811855352,0.6384142252287668,NaN,0.2490248188681896,0.3280838640444489,0.06415112353152619,0.09158989983414034,0.23567130297311534,0.09445164787470417
dense,5.832940661470119,40,NaN,7,3.766697807729888,NaN,3.177920220471041,3.3535505323667243,uniform,40,6.255131218028983,4.290991622162842,short,3.190291011819403,NaN,NaN,60,3.786591763815516,117.52533940374515,0.03,60,3.6704725477029125,uniform01,3.5257601821123545,0.8216655944751581,27.388853149171936,NaN,NaN,NaN,1.457735593265067,1.3593456187010846,NaN,0.7406027557959282,0.7815327615756081,0.8553902852536539,0.8778152323288183,0.7434857237524414,0.8824514464810148,0.17833440552484192,26.388853149171936,NaN,NaN,NaN,0.4577355932650671,0.3593456187010846,NaN,0.25939724420407184,0.21846723842439186,0.1446097147463461,0.1221847676711817,0.2565142762475586,0.11754855351898519
sparse,3.3675249989101026,20,NaN,7,1.8980868177120906,NaN,1.8429798120116396,1.6292603442705191,uniform,40,3.717771852494427,2.3911323001200104,short,2.078413716491915,NaN,NaN,60,2.1500114873047798,47.106992975949574,0.036,60,2.1292261741508662,uniform01,1.6958517471341845,0.7092253937806244,19.700705382795125,NaN,NaN,NaN,1.5548164575869905,1.4083390529002042,NaN,0.7707561024202386,0.6813760761747675,0.8904677395073459,0.7938025083835077,0.8692173646717916,0.8991604049666642,0.29077460621937556,18.700705382795125,NaN,NaN,NaN,0.5548164575869905,0.4083390529002042,NaN,0.22924389757976138,0.3186239238252325,0.10953226049265408,0.20619749161649226,0.13078263532820844,0.10083959503333584
dense,4.393340052927489,40,NaN,7,2.6187749306847072,NaN,2.5557491669788424,2.1854060228701586,uniform,40,5.200896628797481,2.9219572208360782,long,2.329601990606243,NaN,NaN,60,2.482534286102537,159.9973201765746,0.015,104,2.739188912971787,uniform01,2.3999598026486186,0.8213535042658505,54.75690028439004,NaN,NaN,NaN,1.7799359250404478,1.5035607029422542,NaN,0.874670289063147,0.7479253998950862,0.9374500398017481,0.8962399969481348,0.797274502855199,0.8496134948177625,0.17864649573414948,53.75690028439004,NaN,NaN,NaN,0.7799359250404478,0.5035607029422542,NaN,0.12532971093685297,0.2520746001049138,0.06254996019825187,0.10376000305186517,0.20272549714480104,0.1503865051822375
sparse,2.5722626634932673,20,NaN,7,1.5426825568683424,NaN,1.0348665528535899,1.4461475800651291,uniform,40,3.0104416634173083,1.813283310206203,long,1.3807100289705216,NaN,NaN,60,1.6310797528005498,77.21693870757005,0.018,104,1.603250467747819,uniform01,1.3899048967362608,0.7665128162339969,42.58404534633316,NaN,NaN,NaN,1.6602158341571935,1.4185663371052342,NaN,0.5707142105311205,0.7975298575381892,0.8841698694979444,0.8507675266105613,0.761441977212877,0.8995173250753997,0.23348718376600308,41.58404534633316,NaN,NaN,NaN,0.6602158341571935,0.41856633710523417,NaN,0.4292857894688795,0.20247014246181083,0.1158301305020556,0.14923247338943868,0.23855802278712301,0.10048267492460028
dense,8.887243540412806,40,NaN,8,5.369646557575727,NaN,4.885184623539937,5.045782246164364,uniform,40,9.462322269306235,5.914922003511153,short,4.938740797832787,NaN,NaN,60,5.783104720298929,162.63056921462123,0.03,60,5.459283197722825,uniform01,4.878917076438637,0.8248489284461344,27.494964281537815,NaN,NaN,NaN,1.5997374544735015,1.502512380575307,NaN,0.8259085446333942,0.8530598109610137,0.9229679097175151,0.9078135864493657,0.8349629623012956,0.9777144511569255,0.17515107155386556,26.494964281537815,NaN,NaN,NaN,0.5997374544735015,0.5025123805753069,NaN,0.17409145536660575,0.1469401890389863,0.07703209028248492,0.09218641355063428,0.16503703769870437,0.022285548843074543
sparse,5.6871619523151296,20,NaN,8,3.8921616392226017,NaN,3.7605111793343307,3.765088978359602,uniform,40,6.385298428086419,4.061868112830064,short,3.687771657904302,NaN,NaN,60,3.8101178582341415,105.48126268443704,0.035,60,3.9616437247023804,uniform01,3.691844193955297,0.9089030198430158,25.96865770980045,NaN,NaN,NaN,1.5720102796832391,1.4001345672330703,NaN,0.9258082918685003,0.9269353100035334,0.9753255434830321,0.9582196002200521,0.9079003934804978,0.9380210662673343,0.0910969801569842,24.96865770980045,NaN,NaN,NaN,0.5720102796832391,0.4001345672330703,NaN,0.07419170813149967,0.07306468999646665,0.02467445651696787,0.04178039977994785,0.09209960651950222,0.06197893373266572
dense,7.1465371972403275,40,NaN,8,4.7400898542850625,NaN,4.514520883300225,4.487254329506512,uniform,40,8.340474614346924,4.952207230698203,long,4.660926646663898,NaN,NaN,60,4.935160962907548,291.30791541649353,0.016,109,4.814589465749276,uniform01,4.6609266466638966,0.9411816649697756,58.82385406061098,NaN,NaN,NaN,1.684193375964805,1.4431014019243191,NaN,0.9116179257029456,0.9061119861241876,0.9722108226618932,0.9571671041756395,0.941181664969776,0.9965578444122881,0.05881833503022438,57.82385406061098,NaN,NaN,NaN,0.6841933759648049,0.4431014019243191,NaN,0.08838207429705436,0.09388801387581236,0.02778917733810682,0.04283289582436045,0.058818335030224045,0.0034421555877118815
sparse,5.018597235936599,20,NaN,8,3.369265684410804,NaN,3.2353539454951217,2.7831539866496335,uniform,40,5.968996941412299,3.540557850914779,long,3.5240592153819117,NaN,NaN,60,3.499451094523687,215.8226344970976,0.015,109,3.3367921400476583,uniform01,3.237339517456464,0.9143585993433289,60.957239956221926,NaN,NaN,NaN,1.6858916568387892,1.4174594646546834,NaN,0.9137977916839288,0.7860778170678799,0.94244813403784,0.9516200063050183,0.9953401028234564,0.988389751524475,0.08564140065667114,59.957239956221926,NaN,NaN,NaN,0.6858916568387892,0.4174594646546834,NaN,0.08620220831607117,0.21392218293212006,0.05755186596216,0.04837999369498169,0.0046598971765435815,0.011610248475525053
dense,6.606908887549933,40,NaN,9,4.427908155323992,NaN,3.3686830677345614,3.318483569504313,uniform,40,6.63721948415142,4.9504881153802724,short,3.2738317801128245,NaN,NaN,60,3.4946994218331855,164.2123127680057,0.023,60,4.35594126028616,uniform01,3.7768831936641307,0.7629314737530702,33.17093364143784,NaN,NaN,NaN,1.3407202137362533,1.3345974646466598,NaN,0.6804749328189823,0.6703346199730051,0.8799013670496526,0.8944387002096382,0.6613149458821284,0.7059302720020245,0.23706852624692976,32.17093364143784,NaN,NaN,NaN,0.3407202137362533,0.33459746464665985,NaN,0.3195250671810177,0.32966538002699486,0.1200986329503474,0.10556129979036177,0.33868505411787164,0.2940697279979755
sparse,4.8366324930232345,20,NaN,9,3.273196558379028,NaN,2.264958657223175,2.264958657223175,uniform,40,4.804151647842619,3.448883815286268,short,2.516581534058535,NaN,NaN,60,2.3018945358826786,97.4540380983062,0.025,60,2.986683740289683,uniform01,2.436350952457655,0.7064172303106215,28.256689212424863,NaN,NaN,NaN,1.3929583903492149,1.4023761750355683,NaN,0.6567222262415287,0.6567222262415287,0.8659856058507958,0.9490596766036151,0.729679997599354,0.667431742896104,0.29358276968937846,27.256689212424863,NaN,NaN,NaN,0.39295839034921487,0.40237617503556833,NaN,0.34327777375847135,0.34327777375847135,0.13401439414920424,0.05094032339638488,0.270320002400646,0.33256825710389604
